Virginia Department of Education,,,,,,,,,,,,,,,,,,,,,
"2015-2016 Student Membership by School (Grade, Ethnicity, & Gender)",,,,,,,,,,,,,,,,,,,,,
(11/18/2015),,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Division No.,Division Name,School No.,School Name,Grade,Hispanic/ of any Race Male,Hispanic/ of any Race Female,"American Indian/Alaska Native 
Male","American Indian/Alaska Native 
Female",Asian Male,Asian Female,Black or African American Male,Black or African American Female,"Native Hawaiian/
Pacific Islander 
Male","Native Hawaiian/
Pacific Islander Female","White
Male",White Female,"Two or more races  (Non-Hispanic)
Male","Two or more races (Non-Hispanic)
Female","Total
Full-time Students",Part-time Students,"Total 
Full-time & Part-time Students"
117,NEWPORT NEWS CITY PBLC SCHS,250,SEDGEFIELD ELEM,2,5,6,0,0,0,1,30,21,0,0,3,5,3,4,78,0,78
117,NEWPORT NEWS CITY PBLC SCHS,250,SEDGEFIELD ELEM,3,6,3,0,0,1,2,42,43,0,0,10,9,1,1,118,0,118
117,NEWPORT NEWS CITY PBLC SCHS,250,SEDGEFIELD ELEM,4,3,2,0,0,0,1,44,33,0,0,9,5,3,3,103,0,103
117,NEWPORT NEWS CITY PBLC SCHS,250,SEDGEFIELD ELEM,5,5,3,0,0,0,1,40,30,0,0,7,5,2,0,93,0,93
117,NEWPORT NEWS CITY PBLC SCHS,250,SEDGEFIELD ELEM,KG,10,4,0,0,3,1,24,25,0,0,10,10,6,4,97,0,97
117,NEWPORT NEWS CITY PBLC SCHS,290,T. RYLAND SANFORD ELEM,1,6,5,0,1,4,1,21,15,0,0,14,11,8,7,93,0,93
117,NEWPORT NEWS CITY PBLC SCHS,290,T. RYLAND SANFORD ELEM,2,5,9,1,0,1,7,20,21,0,0,7,19,8,3,101,0,101
117,NEWPORT NEWS CITY PBLC SCHS,290,T. RYLAND SANFORD ELEM,3,9,7,0,0,2,1,25,27,0,0,14,17,6,5,113,0,113
117,NEWPORT NEWS CITY PBLC SCHS,290,T. RYLAND SANFORD ELEM,4,4,5,0,0,1,4,21,17,0,0,13,7,8,5,85,0,85
117,NEWPORT NEWS CITY PBLC SCHS,290,T. RYLAND SANFORD ELEM,5,4,6,0,0,1,1,32,16,0,0,11,15,2,4,92,0,92
117,NEWPORT NEWS CITY PBLC SCHS,290,T. RYLAND SANFORD ELEM,KG,4,5,0,0,4,3,23,29,0,0,11,11,2,5,97,0,97
117,NEWPORT NEWS CITY PBLC SCHS,290,T. RYLAND SANFORD ELEM,PK,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
117,NEWPORT NEWS CITY PBLC SCHS,"1,070",WARWICK HIGH,9,31,39,0,0,7,10,110,113,1,0,73,81,3,8,476,0,476
117,NEWPORT NEWS CITY PBLC SCHS,"1,070",WARWICK HIGH,10,30,25,0,1,9,9,94,92,0,0,35,60,8,4,367,0,367
117,NEWPORT NEWS CITY PBLC SCHS,"1,070",WARWICK HIGH,11,28,23,0,0,6,10,73,69,0,0,60,56,2,5,332,0,332
117,NEWPORT NEWS CITY PBLC SCHS,"1,070",WARWICK HIGH,12,25,17,1,0,6,6,74,81,0,2,52,49,9,9,331,0,331
117,NEWPORT NEWS CITY PBLC SCHS,"1,410",WATKINS EARLY CHILDHOOD CENTER,PK,47,36,1,1,5,8,117,107,0,0,66,49,30,22,489,0,489
117,NEWPORT NEWS CITY PBLC SCHS,320,WILLIS A. JENKINS ELEM,1,10,5,0,0,1,1,21,20,0,1,7,5,6,6,83,0,83
117,NEWPORT NEWS CITY PBLC SCHS,320,WILLIS A. JENKINS ELEM,2,3,7,0,0,0,0,23,22,0,1,5,1,1,4,67,0,67
117,NEWPORT NEWS CITY PBLC SCHS,320,WILLIS A. JENKINS ELEM,3,6,4,0,0,1,1,23,22,0,0,2,5,2,4,70,0,70
117,NEWPORT NEWS CITY PBLC SCHS,320,WILLIS A. JENKINS ELEM,4,7,8,0,0,0,0,22,11,1,0,9,4,2,1,65,0,65
117,NEWPORT NEWS CITY PBLC SCHS,320,WILLIS A. JENKINS ELEM,5,7,3,0,0,1,0,23,23,0,0,5,7,0,2,71,0,71
117,NEWPORT NEWS CITY PBLC SCHS,320,WILLIS A. JENKINS ELEM,KG,6,5,0,1,0,1,23,17,0,0,6,4,2,5,70,0,70
117,NEWPORT NEWS CITY PBLC SCHS,320,WILLIS A. JENKINS ELEM,PK,2,0,0,0,0,0,4,0,0,0,2,0,1,0,9,0,9
117,NEWPORT NEWS CITY PBLC SCHS,"1,396",WOODSIDE HIGH,9,38,49,1,1,8,5,153,197,2,1,64,87,18,10,634,0,634
117,NEWPORT NEWS CITY PBLC SCHS,"1,396",WOODSIDE HIGH,10,23,23,0,0,8,12,103,164,1,2,59,69,14,17,495,0,495
117,NEWPORT NEWS CITY PBLC SCHS,"1,396",WOODSIDE HIGH,11,21,43,0,2,7,8,114,156,1,1,53,70,6,13,495,0,495
117,NEWPORT NEWS CITY PBLC SCHS,"1,396",WOODSIDE HIGH,12,24,31,0,2,5,9,82,132,1,1,63,92,7,9,458,0,458
118,NORFOLK CITY PBLC SCHS,185,ACADEMY FOR DISCOVERY AT LAKEWOOD,3,3,6,0,1,1,1,29,19,1,0,27,21,3,7,119,0,119
118,NORFOLK CITY PBLC SCHS,185,ACADEMY FOR DISCOVERY AT LAKEWOOD,4,6,3,0,0,1,1,18,16,0,0,25,18,1,5,94,0,94
118,NORFOLK CITY PBLC SCHS,185,ACADEMY FOR DISCOVERY AT LAKEWOOD,5,1,2,0,0,1,3,24,20,1,0,21,17,2,3,95,0,95
118,NORFOLK CITY PBLC SCHS,185,ACADEMY FOR DISCOVERY AT LAKEWOOD,6,8,7,0,1,2,2,46,55,1,1,51,36,5,8,223,0,223
118,NORFOLK CITY PBLC SCHS,185,ACADEMY FOR DISCOVERY AT LAKEWOOD,7,4,2,2,1,1,0,21,22,0,0,27,22,2,3,107,0,107
118,NORFOLK CITY PBLC SCHS,185,ACADEMY FOR DISCOVERY AT LAKEWOOD,8,2,1,0,0,0,0,9,11,0,1,15,13,2,1,55,0,55
118,NORFOLK CITY PBLC SCHS,760,AZALEA MIDDLE,6,17,16,5,4,10,2,77,73,0,0,55,48,10,11,328,0,328
118,NORFOLK CITY PBLC SCHS,760,AZALEA MIDDLE,7,16,27,2,1,5,4,89,72,0,0,45,40,8,10,319,0,319
118,NORFOLK CITY PBLC SCHS,760,AZALEA MIDDLE,8,14,19,1,3,8,7,69,68,0,0,45,58,17,11,320,0,320
118,NORFOLK CITY PBLC SCHS,250,BAY VIEW ELEM,1,10,5,0,0,1,0,18,15,1,0,34,30,7,5,126,0,126
118,NORFOLK CITY PBLC SCHS,250,BAY VIEW ELEM,2,4,6,0,1,0,0,20,10,1,0,21,29,7,4,103,0,103
118,NORFOLK CITY PBLC SCHS,250,BAY VIEW ELEM,3,6,4,0,0,2,0,13,13,0,0,30,23,4,8,103,0,103
118,NORFOLK CITY PBLC SCHS,250,BAY VIEW ELEM,4,4,5,0,1,0,0,21,15,1,0,23,20,10,4,104,0,104
118,NORFOLK CITY PBLC SCHS,250,BAY VIEW ELEM,5,7,12,0,0,0,0,14,11,1,0,27,17,3,6,98,0,98
118,NORFOLK CITY PBLC SCHS,250,BAY VIEW ELEM,KG,5,6,0,0,0,0,14,14,0,0,28,30,7,9,113,0,113
118,NORFOLK CITY PBLC SCHS,250,BAY VIEW ELEM,PK,6,3,1,0,0,0,16,17,0,0,18,14,4,4,83,0,83
118,NORFOLK CITY PBLC SCHS,510,BERKLEY/CAMPOSTELLA EARLY CHILDHOOD CENTER,PK,4,5,0,0,0,0,77,64,0,0,1,0,1,0,152,0,152
118,NORFOLK CITY PBLC SCHS,20,BLAIR MIDDLE,6,10,21,0,1,4,7,127,127,1,1,57,43,18,20,437,0,437
118,NORFOLK CITY PBLC SCHS,20,BLAIR MIDDLE,7,10,7,1,0,7,5,139,150,1,1,63,51,11,13,459,0,459
118,NORFOLK CITY PBLC SCHS,20,BLAIR MIDDLE,8,14,9,1,1,6,12,116,135,0,1,50,66,8,16,435,0,435
118,NORFOLK CITY PBLC SCHS,880,BOOKER T. WASHINGTON HIGH,9,12,5,1,0,2,2,186,168,0,1,9,10,5,3,404,0,404
118,NORFOLK CITY PBLC SCHS,880,BOOKER T. WASHINGTON HIGH,10,5,2,0,0,2,1,128,101,0,0,13,11,5,4,272,0,272
118,NORFOLK CITY PBLC SCHS,880,BOOKER T. WASHINGTON HIGH,11,5,7,0,0,2,2,71,72,0,0,7,2,3,5,176,0,176
118,NORFOLK CITY PBLC SCHS,880,BOOKER T. WASHINGTON HIGH,12,3,3,0,0,5,5,66,67,0,0,6,4,2,3,164,0,164
118,NORFOLK CITY PBLC SCHS,40,CAMP ALLEN ELEM,1,6,4,0,0,4,1,17,21,0,0,11,11,4,6,85,0,85
118,NORFOLK CITY PBLC SCHS,40,CAMP ALLEN ELEM,2,3,3,0,0,3,1,18,15,1,0,9,9,3,2,67,0,67
118,NORFOLK CITY PBLC SCHS,40,CAMP ALLEN ELEM,3,7,1,0,0,3,1,13,15,0,0,4,4,3,2,53,0,53
118,NORFOLK CITY PBLC SCHS,40,CAMP ALLEN ELEM,4,1,7,0,0,1,4,13,16,0,0,9,8,2,1,62,0,62
118,NORFOLK CITY PBLC SCHS,40,CAMP ALLEN ELEM,5,7,1,0,0,3,2,12,18,0,0,2,7,3,2,57,0,57
118,NORFOLK CITY PBLC SCHS,40,CAMP ALLEN ELEM,KG,4,10,0,0,0,1,18,13,0,0,10,9,5,4,74,0,74
118,NORFOLK CITY PBLC SCHS,40,CAMP ALLEN ELEM,PK,7,5,0,0,1,0,15,14,0,0,9,6,1,7,65,0,65
118,NORFOLK CITY PBLC SCHS,770,CAMPOSTELLA ELEM,1,2,0,0,0,0,0,48,66,0,0,0,0,0,1,117,0,117
118,NORFOLK CITY PBLC SCHS,770,CAMPOSTELLA ELEM,2,0,1,0,0,0,0,66,39,0,0,0,0,0,1,107,0,107
118,NORFOLK CITY PBLC SCHS,770,CAMPOSTELLA ELEM,3,1,1,0,0,0,0,50,47,0,0,0,1,1,1,102,0,102
118,NORFOLK CITY PBLC SCHS,770,CAMPOSTELLA ELEM,4,1,1,0,0,0,0,53,44,0,0,0,0,0,1,100,0,100
118,NORFOLK CITY PBLC SCHS,770,CAMPOSTELLA ELEM,5,1,2,0,0,0,0,45,34,0,0,1,0,1,0,84,0,84
118,NORFOLK CITY PBLC SCHS,770,CAMPOSTELLA ELEM,KG,1,1,0,0,0,0,50,41,0,0,0,2,1,1,97,0,97
118,NORFOLK CITY PBLC SCHS,770,CAMPOSTELLA ELEM,PK,0,1,0,0,0,0,20,12,0,0,0,0,0,0,33,0,33
118,NORFOLK CITY PBLC SCHS,220,CHESTERFIELD ACADEMY ELEM,1,3,2,0,0,0,0,37,31,0,0,0,1,1,0,75,0,75
118,NORFOLK CITY PBLC SCHS,220,CHESTERFIELD ACADEMY ELEM,2,0,0,1,0,1,0,34,35,0,0,0,0,2,0,73,0,73
118,NORFOLK CITY PBLC SCHS,220,CHESTERFIELD ACADEMY ELEM,3,2,0,0,0,0,0,27,29,0,0,0,0,1,1,60,0,60
118,NORFOLK CITY PBLC SCHS,220,CHESTERFIELD ACADEMY ELEM,4,2,0,0,0,0,0,27,23,0,0,0,0,2,1,55,0,55
118,NORFOLK CITY PBLC SCHS,220,CHESTERFIELD ACADEMY ELEM,5,1,0,0,0,0,0,32,28,0,0,0,0,2,0,63,0,63
118,NORFOLK CITY PBLC SCHS,220,CHESTERFIELD ACADEMY ELEM,KG,0,0,0,0,0,0,37,35,0,0,1,0,2,0,75,0,75
118,NORFOLK CITY PBLC SCHS,220,CHESTERFIELD ACADEMY ELEM,PK,0,1,0,0,0,0,46,39,0,0,0,1,0,0,87,0,87
118,NORFOLK CITY PBLC SCHS,550,COLEMAN PLACE ELEM,1,4,2,0,0,2,2,37,43,0,0,6,2,7,8,113,0,113
118,NORFOLK CITY PBLC SCHS,550,COLEMAN PLACE ELEM,2,1,3,0,0,3,0,40,40,1,0,6,4,4,7,109,0,109
118,NORFOLK CITY PBLC SCHS,550,COLEMAN PLACE ELEM,3,3,2,0,1,2,0,54,38,0,0,4,3,2,4,113,0,113
118,NORFOLK CITY PBLC SCHS,550,COLEMAN PLACE ELEM,4,2,6,0,1,0,2,39,38,0,0,6,3,3,2,102,0,102
118,NORFOLK CITY PBLC SCHS,550,COLEMAN PLACE ELEM,5,3,0,0,0,2,0,38,37,0,0,4,3,3,3,93,0,93
118,NORFOLK CITY PBLC SCHS,550,COLEMAN PLACE ELEM,KG,5,2,0,0,1,6,30,35,0,0,9,3,6,6,103,0,103
118,NORFOLK CITY PBLC SCHS,550,COLEMAN PLACE ELEM,PK,3,5,0,1,0,0,30,47,0,0,4,4,3,2,99,0,99
118,NORFOLK CITY PBLC SCHS,560,CROSSROADS SCHOOL,1,7,7,1,0,2,0,17,25,1,0,17,14,4,7,102,0,102
118,NORFOLK CITY PBLC SCHS,560,CROSSROADS SCHOOL,2,7,5,2,0,1,1,28,24,0,0,16,20,1,5,110,0,110
118,NORFOLK CITY PBLC SCHS,560,CROSSROADS SCHOOL,3,7,5,0,0,0,0,25,31,0,0,19,28,6,2,123,0,123
118,NORFOLK CITY PBLC SCHS,560,CROSSROADS SCHOOL,4,5,6,1,0,2,2,27,20,0,0,25,10,3,3,104,0,104
118,NORFOLK CITY PBLC SCHS,560,CROSSROADS SCHOOL,5,9,8,0,0,1,0,34,23,0,0,19,10,3,8,115,0,115
118,NORFOLK CITY PBLC SCHS,560,CROSSROADS SCHOOL,6,5,4,0,0,1,1,17,15,0,1,14,11,5,3,77,0,77
118,NORFOLK CITY PBLC SCHS,560,CROSSROADS SCHOOL,7,1,1,0,0,1,0,15,14,0,0,10,11,4,1,58,0,58
118,NORFOLK CITY PBLC SCHS,560,CROSSROADS SCHOOL,8,4,4,0,0,0,0,15,12,0,0,10,15,1,7,68,0,68
118,NORFOLK CITY PBLC SCHS,560,CROSSROADS SCHOOL,KG,10,14,1,1,1,2,29,21,0,0,15,16,4,3,117,0,117
118,NORFOLK CITY PBLC SCHS,560,CROSSROADS SCHOOL,PK,4,3,0,0,1,0,5,13,0,0,2,2,1,2,33,0,33
118,NORFOLK CITY PBLC SCHS,740,EASTON PRESCHOOL,PK,8,4,0,0,1,3,61,26,0,0,28,20,5,6,162,0,162
118,NORFOLK CITY PBLC SCHS,750,FAIRLAWN ELEM,3,7,2,0,0,3,4,28,29,0,1,10,5,3,4,96,0,96
118,NORFOLK CITY PBLC SCHS,750,FAIRLAWN ELEM,4,5,4,0,0,1,0,22,25,1,0,10,9,2,7,86,0,86
118,NORFOLK CITY PBLC SCHS,750,FAIRLAWN ELEM,5,2,4,0,0,3,2,27,29,0,0,7,8,0,3,85,0,85
118,NORFOLK CITY PBLC SCHS,90,GHENT SCHOOL,1,3,3,0,0,1,0,5,16,0,0,15,12,4,2,61,0,61
118,NORFOLK CITY PBLC SCHS,90,GHENT SCHOOL,2,2,2,0,0,0,1,6,18,0,0,19,14,0,0,62,0,62
118,NORFOLK CITY PBLC SCHS,90,GHENT SCHOOL,3,0,0,0,0,0,0,13,11,0,0,9,17,4,5,59,0,59
118,NORFOLK CITY PBLC SCHS,90,GHENT SCHOOL,4,1,1,0,0,0,1,10,17,0,0,20,8,3,1,62,0,62
118,NORFOLK CITY PBLC SCHS,90,GHENT SCHOOL,5,2,2,0,0,0,0,12,16,0,1,12,10,3,1,59,0,59
118,NORFOLK CITY PBLC SCHS,90,GHENT SCHOOL,6,2,0,0,0,0,0,13,14,0,0,6,12,3,2,52,0,52
118,NORFOLK CITY PBLC SCHS,90,GHENT SCHOOL,7,0,0,0,1,0,1,12,11,0,0,7,13,4,4,53,0,53
118,NORFOLK CITY PBLC SCHS,90,GHENT SCHOOL,8,1,1,0,0,0,0,9,16,0,0,9,11,2,1,50,0,50
118,NORFOLK CITY PBLC SCHS,90,GHENT SCHOOL,KG,0,2,0,0,2,0,14,9,0,0,21,7,4,6,65,0,65
118,NORFOLK CITY PBLC SCHS,420,GRANBY ELEM,1,3,6,0,0,1,0,28,32,0,0,19,12,5,4,110,0,110
118,NORFOLK CITY PBLC SCHS,420,GRANBY ELEM,2,0,1,0,0,3,0,32,25,1,1,10,12,3,0,88,0,88
118,NORFOLK CITY PBLC SCHS,420,GRANBY ELEM,3,3,2,0,0,1,1,27,27,0,0,12,11,5,4,93,0,93
118,NORFOLK CITY PBLC SCHS,420,GRANBY ELEM,4,2,4,0,0,1,1,19,23,0,0,6,7,5,3,71,0,71
118,NORFOLK CITY PBLC SCHS,420,GRANBY ELEM,5,0,2,0,0,0,1,17,19,0,0,11,7,1,4,62,0,62
118,NORFOLK CITY PBLC SCHS,420,GRANBY ELEM,KG,2,3,0,0,0,1,17,28,0,0,16,6,4,3,80,0,80
118,NORFOLK CITY PBLC SCHS,420,GRANBY ELEM,PK,6,10,0,0,1,0,24,22,0,0,7,6,1,0,77,0,77
118,NORFOLK CITY PBLC SCHS,390,GRANBY HIGH,9,35,37,0,1,3,7,223,225,0,3,89,88,24,28,763,0,763
118,NORFOLK CITY PBLC SCHS,390,GRANBY HIGH,10,13,26,0,4,9,9,134,131,2,0,82,76,22,23,531,0,531
118,NORFOLK CITY PBLC SCHS,390,GRANBY HIGH,11,7,19,0,2,9,4,61,91,0,0,51,62,14,8,328,0,328
118,NORFOLK CITY PBLC SCHS,390,GRANBY HIGH,12,13,22,0,1,7,4,128,118,2,1,58,63,11,17,445,0,445
118,NORFOLK CITY PBLC SCHS,390,GRANBY HIGH,PG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
118,NORFOLK CITY PBLC SCHS,610,INGLESIDE ELEM,1,2,4,0,0,0,0,32,32,0,1,2,6,2,2,83,0,83
118,NORFOLK CITY PBLC SCHS,610,INGLESIDE ELEM,2,1,2,0,0,1,0,39,34,0,0,3,5,1,2,88,0,88
118,NORFOLK CITY PBLC SCHS,610,INGLESIDE ELEM,3,2,2,0,0,0,0,31,34,0,0,1,4,2,1,77,0,77
118,NORFOLK CITY PBLC SCHS,610,INGLESIDE ELEM,4,2,2,0,0,0,1,25,28,0,1,6,2,3,1,71,0,71
118,NORFOLK CITY PBLC SCHS,610,INGLESIDE ELEM,5,1,2,1,0,0,0,34,19,0,0,0,3,0,3,63,0,63
118,NORFOLK CITY PBLC SCHS,610,INGLESIDE ELEM,KG,4,2,0,0,0,0,39,37,1,0,5,5,0,0,93,0,93
118,NORFOLK CITY PBLC SCHS,610,INGLESIDE ELEM,PK,3,1,0,0,0,1,35,61,1,0,3,3,2,0,110,0,110
118,NORFOLK CITY PBLC SCHS,430,JACOX ELEM,1,1,0,0,0,0,0,65,60,0,0,0,1,0,0,127,0,127
118,NORFOLK CITY PBLC SCHS,430,JACOX ELEM,2,0,1,0,0,0,0,61,56,0,0,2,0,1,0,121,0,121
118,NORFOLK CITY PBLC SCHS,430,JACOX ELEM,3,1,1,0,0,0,0,44,54,0,0,0,1,0,0,101,0,101
118,NORFOLK CITY PBLC SCHS,430,JACOX ELEM,4,0,0,1,0,0,0,42,40,0,0,0,1,2,0,86,0,86
118,NORFOLK CITY PBLC SCHS,430,JACOX ELEM,5,2,1,0,0,0,0,46,45,0,0,0,0,1,1,96,0,96
118,NORFOLK CITY PBLC SCHS,430,JACOX ELEM,KG,0,2,0,0,0,0,54,47,0,0,0,1,0,0,104,0,104
118,NORFOLK CITY PBLC SCHS,430,JACOX ELEM,PK,1,2,0,0,1,0,39,43,0,0,1,0,0,0,87,0,87
118,NORFOLK CITY PBLC SCHS,131,JAMES MONROE ELEM,1,0,0,0,0,0,0,35,23,0,0,0,0,1,1,60,0,60
118,NORFOLK CITY PBLC SCHS,131,JAMES MONROE ELEM,2,1,0,0,0,0,1,26,24,0,0,0,1,2,0,55,0,55
118,NORFOLK CITY PBLC SCHS,131,JAMES MONROE ELEM,3,2,0,2,0,0,0,23,21,0,0,1,1,1,1,52,0,52
118,NORFOLK CITY PBLC SCHS,131,JAMES MONROE ELEM,4,1,0,1,0,0,1,24,26,0,0,0,1,2,1,57,0,57
118,NORFOLK CITY PBLC SCHS,131,JAMES MONROE ELEM,5,0,0,0,0,0,0,26,27,0,0,0,1,0,1,55,0,55
118,NORFOLK CITY PBLC SCHS,131,JAMES MONROE ELEM,KG,0,2,1,0,0,0,19,35,0,0,0,3,0,4,64,0,64
118,NORFOLK CITY PBLC SCHS,131,JAMES MONROE ELEM,PK,2,5,1,1,0,0,34,33,0,0,1,1,1,1,80,0,80
118,NORFOLK CITY PBLC SCHS,840,LAKE TAYLOR HIGH,9,27,17,0,2,12,6,218,221,1,1,35,27,10,7,584,0,584
118,NORFOLK CITY PBLC SCHS,840,LAKE TAYLOR HIGH,10,13,6,2,5,7,5,108,109,0,0,23,14,9,4,305,0,305
118,NORFOLK CITY PBLC SCHS,840,LAKE TAYLOR HIGH,11,9,8,0,1,3,2,86,74,0,0,22,16,12,7,240,0,240
118,NORFOLK CITY PBLC SCHS,840,LAKE TAYLOR HIGH,12,6,4,0,0,1,5,59,80,0,1,19,16,5,7,203,0,203
118,NORFOLK CITY PBLC SCHS,790,LAKE TAYLOR MIDDLE,6,5,7,0,1,2,1,121,109,2,0,8,8,11,6,281,0,281
118,NORFOLK CITY PBLC SCHS,790,LAKE TAYLOR MIDDLE,7,7,6,1,0,1,1,119,110,1,1,12,8,11,3,281,0,281
118,NORFOLK CITY PBLC SCHS,790,LAKE TAYLOR MIDDLE,8,9,4,2,0,6,3,133,102,0,0,11,15,7,2,294,0,294
118,NORFOLK CITY PBLC SCHS,210,LARCHMONT ELEM,1,5,4,0,0,5,1,5,8,0,0,31,39,6,3,107,0,107
118,NORFOLK CITY PBLC SCHS,210,LARCHMONT ELEM,2,5,3,0,0,3,2,6,9,0,0,28,23,3,3,85,0,85
118,NORFOLK CITY PBLC SCHS,210,LARCHMONT ELEM,3,1,4,0,0,3,3,13,4,0,0,34,27,2,2,93,0,93
118,NORFOLK CITY PBLC SCHS,210,LARCHMONT ELEM,4,2,1,0,0,2,3,7,9,0,0,22,17,2,5,70,0,70
118,NORFOLK CITY PBLC SCHS,210,LARCHMONT ELEM,5,1,2,1,0,2,2,7,6,0,0,28,20,1,2,72,0,72
118,NORFOLK CITY PBLC SCHS,210,LARCHMONT ELEM,KG,2,5,0,0,5,3,5,5,0,0,34,24,6,2,91,0,91
118,NORFOLK CITY PBLC SCHS,210,LARCHMONT ELEM,PK,1,0,0,0,3,1,2,3,0,0,3,2,0,3,18,0,18
118,NORFOLK CITY PBLC SCHS,670,LARRYMORE ELEM,1,7,6,0,0,2,0,21,26,0,0,13,13,4,3,95,0,95
118,NORFOLK CITY PBLC SCHS,670,LARRYMORE ELEM,2,6,6,0,1,2,1,31,25,0,0,12,16,3,4,107,0,107
118,NORFOLK CITY PBLC SCHS,670,LARRYMORE ELEM,3,4,2,0,0,2,2,35,29,0,0,7,5,6,4,96,0,96
118,NORFOLK CITY PBLC SCHS,670,LARRYMORE ELEM,4,8,5,0,2,0,2,30,19,1,0,7,7,1,0,82,0,82
118,NORFOLK CITY PBLC SCHS,670,LARRYMORE ELEM,5,4,7,1,2,0,1,25,20,0,1,11,8,1,2,83,0,83
118,NORFOLK CITY PBLC SCHS,670,LARRYMORE ELEM,KG,10,7,0,0,0,0,19,23,0,0,23,6,2,1,91,0,91
118,NORFOLK CITY PBLC SCHS,670,LARRYMORE ELEM,PK,4,4,0,0,1,0,3,10,0,0,5,4,2,0,33,0,33
118,NORFOLK CITY PBLC SCHS,520,LINDENWOOD ELEM,1,0,1,0,0,0,0,32,20,0,0,4,3,3,1,64,0,64
118,NORFOLK CITY PBLC SCHS,520,LINDENWOOD ELEM,2,1,0,0,0,0,0,35,26,0,0,2,0,0,5,69,0,69
118,NORFOLK CITY PBLC SCHS,520,LINDENWOOD ELEM,3,1,1,0,0,1,0,21,21,0,0,0,0,0,2,47,0,47
118,NORFOLK CITY PBLC SCHS,520,LINDENWOOD ELEM,4,1,3,0,0,1,0,34,20,0,0,1,0,0,0,60,0,60
118,NORFOLK CITY PBLC SCHS,520,LINDENWOOD ELEM,5,1,1,0,0,0,0,31,20,0,0,0,1,2,1,57,0,57
118,NORFOLK CITY PBLC SCHS,520,LINDENWOOD ELEM,KG,3,1,0,0,0,0,26,23,0,0,3,1,1,1,59,0,59
118,NORFOLK CITY PBLC SCHS,520,LINDENWOOD ELEM,PK,0,1,0,0,0,0,13,18,0,0,1,0,2,2,37,0,37
118,NORFOLK CITY PBLC SCHS,682,LITTLE CREEK ELEM,1,12,12,0,0,2,0,26,34,0,0,20,12,2,3,123,0,123
118,NORFOLK CITY PBLC SCHS,682,LITTLE CREEK ELEM,2,6,15,0,0,0,1,31,29,1,1,19,14,6,2,125,0,125
118,NORFOLK CITY PBLC SCHS,682,LITTLE CREEK ELEM,3,9,7,0,0,3,1,21,28,0,0,20,24,3,4,120,0,120
118,NORFOLK CITY PBLC SCHS,682,LITTLE CREEK ELEM,4,19,5,0,0,0,2,27,18,0,0,17,6,4,3,101,0,101
118,NORFOLK CITY PBLC SCHS,682,LITTLE CREEK ELEM,5,8,3,2,1,3,2,20,28,0,0,13,14,7,2,103,0,103
118,NORFOLK CITY PBLC SCHS,682,LITTLE CREEK ELEM,KG,4,14,0,0,1,1,25,27,1,0,34,22,8,5,142,0,142
118,NORFOLK CITY PBLC SCHS,682,LITTLE CREEK ELEM,PK,9,6,0,0,1,0,21,8,0,0,5,8,2,2,62,0,62
118,NORFOLK CITY PBLC SCHS,460,MARY CALCOTT ELEM,1,8,8,0,0,3,2,11,8,0,0,21,13,4,7,85,0,85
118,NORFOLK CITY PBLC SCHS,460,MARY CALCOTT ELEM,2,2,6,0,0,3,0,8,9,0,0,26,23,5,7,89,0,89
118,NORFOLK CITY PBLC SCHS,460,MARY CALCOTT ELEM,3,1,4,0,0,2,1,8,7,0,0,20,27,3,9,82,0,82
118,NORFOLK CITY PBLC SCHS,460,MARY CALCOTT ELEM,4,3,3,1,0,0,0,8,8,0,0,19,19,4,7,72,0,72
118,NORFOLK CITY PBLC SCHS,460,MARY CALCOTT ELEM,5,6,1,1,0,0,3,5,9,1,0,17,24,5,2,74,0,74
118,NORFOLK CITY PBLC SCHS,460,MARY CALCOTT ELEM,KG,4,7,0,0,0,0,7,7,0,0,31,24,5,6,91,0,91
118,NORFOLK CITY PBLC SCHS,460,MARY CALCOTT ELEM,PK,2,2,0,0,3,1,6,9,0,0,12,9,1,4,49,0,49
118,NORFOLK CITY PBLC SCHS,10,MAURY HIGH,9,15,15,1,2,5,11,195,175,1,4,82,73,18,10,607,0,607
118,NORFOLK CITY PBLC SCHS,10,MAURY HIGH,10,9,9,1,0,7,11,98,103,0,2,98,61,13,21,433,0,433
118,NORFOLK CITY PBLC SCHS,10,MAURY HIGH,11,5,7,0,1,2,4,64,89,1,0,49,58,10,12,302,0,302
118,NORFOLK CITY PBLC SCHS,10,MAURY HIGH,12,9,5,1,3,2,4,73,85,2,0,65,62,5,6,322,0,322
118,NORFOLK CITY PBLC SCHS,490,NORTHSIDE MIDDLE,6,10,18,0,1,0,1,65,54,3,0,47,30,5,8,242,0,242
118,NORFOLK CITY PBLC SCHS,490,NORTHSIDE MIDDLE,7,19,9,1,1,3,3,49,49,0,2,27,48,8,5,224,0,224
118,NORFOLK CITY PBLC SCHS,490,NORTHSIDE MIDDLE,8,21,18,0,0,4,3,61,65,0,1,43,40,10,12,278,0,278
118,NORFOLK CITY PBLC SCHS,620,NORVIEW ELEM,1,4,3,0,0,1,1,27,31,0,0,2,1,3,1,74,0,74
